customer_id,monthly_spend,num_logins_30d,support_tickets_30d,cancelled_flag,account_tenure_days,days_since_last_login,signup_year,signup_month,signup_day,signup_day_of_week,spend_per_login,support_per_login,is_inactive,plan_type_encoded,preferred_language_en,preferred_language_es,preferred_language_fr,preferred_language_nl,preferred_language_pt
cust_0216,48.66,27.0,2.0,False,654,18.0,2024,11,2,5,1.7378571428571428,0.07142857142857142,0,1,0,1,0,0,0
cust_0217,225.17,28.0,3.0,False,326,19.0,2025,9,26,4,7.764482758620689,0.10344827586206896,0,3,1,0,0,0,0
cust_0218,254.92,21.0,0.0,False,766,24.0,2024,7,13,5,11.587272727272726,0.0,0,3,0,0,0,1,0
cust_0219,270.51,20.0,4.0,False,579,50.0,2025,1,16,3,12.881428571428572,0.19047619047619047,0,3,0,1,0,0,0
cust_0220,17.55,7.0,4.0,True,550,101.0,2025,2,14,4,2.19375,0.5,0,0,1,0,0,0,0
cust_0221,19.25,17.0,2.0,False,431,46.0,2025,6,13,4,1.0694444444444444,0.1111111111111111,0,0,0,0,0,0,0
cust_0222,52.27,15.0,5.0,False,1301,70.0,2023,1,25,2,3.266875,0.3125,0,1,0,0,0,1,0
cust_0223,19.25,18.0,4.0,False,195,63.0,2026,2,4,2,1.013157894736842,0.21052631578947367,0,0,0,0,0,0,0
cust_0224,50.18,6.0,2.0,True,514,103.0,2025,3,22,5,7.168571428571428,0.2857142857142857,0,1,0,1,0,0,0
cust_0225,95.96,26.0,0.0,False,437,21.0,2025,6,7,5,3.554074074074074,0.0,0,2,0,0,1,0,0
cust_0226,87.23,13.0,4.0,False,199,65.0,2026,1,31,5,6.230714285714286,0.2857142857142857,0,2,0,1,0,0,0
cust_0227,99.9,16.0,2.0,False,725,63.0,2024,8,23,4,5.876470588235295,0.11764705882352941,0,2,0,0,0,1,0
cust_0228,235.95,16.0,0.0,False,1474,52.0,2022,8,5,4,13.879411764705882,0.0,0,3,0,0,0,0,0
cust_0229,47.74,23.0,2.0,False,472,14.0,2025,5,3,5,1.9891666666666667,0.08333333333333333,0,1,0,0,0,0,0
cust_0230,220.26,19.0,3.0,False,318,27.0,2025,10,4,5,11.013,0.15,0,3,0,0,0,0,1
cust_0231,16.67,24.0,1.0,False,1332,17.0,2022,12,25,6,0.6668000000000001,0.04,0,0,0,0,1,0,0
cust_0232,18.0,0.0,5.0,True,1430,107.0,2022,9,18,6,18.0,5.0,1,0,1,0,0,0,0
cust_0233,239.27,27.0,0.0,False,400,19.0,2025,7,14,0,8.545357142857144,0.0,0,3,0,0,0,1,0
cust_0234,54.43,6.0,4.0,False,964,73.0,2023,12,28,3,7.775714285714286,0.5714285714285714,0,1,0,1,0,0,0
cust_0235,253.09,22.0,2.0,False,883,17.0,2024,3,18,0,11.003913043478262,0.08695652173913043,0,3,0,0,0,1,0
cust_0236,53.64,25.0,3.0,False,591,23.0,2025,1,4,5,2.063076923076923,0.11538461538461539,0,1,0,1,0,0,0
cust_0237,98.31,17.0,1.0,False,1265,31.0,2023,3,2,3,5.461666666666667,0.05555555555555555,0,2,0,0,0,0,1
cust_0238,109.22,28.0,1.0,False,932,20.0,2024,1,29,0,3.766206896551724,0.034482758620689655,0,2,0,0,1,0,0
cust_0239,237.29,13.0,1.0,False,1078,65.0,2023,9,5,1,16.949285714285715,0.07142857142857142,0,3,0,0,0,0,1
cust_0240,110.17,13.0,1.0,True,522,67.0,2025,3,14,4,7.869285714285715,0.07142857142857142,0,2,0,0,1,0,0
